rank,model_id,provider_name,provider_model_id,provider_score,avg_tps,avg_ttft_ms,input_cost_per_token,output_cost_per_token,is_free_tier,free_tier_quality,avg_agentic_coding_score
1205,@cf-meta-llama-3-1-8b-instruct,cloudflare-workers-ai,@cf/meta/llama-3.1-8b-instruct,,,,2.8e-07,8.299999999999999e-07,0,,
1206,@cf-meta-llama-3-1-8b-instruct-awq,cloudflare-workers-ai,@cf/meta/llama-3.1-8b-instruct-awq,,,,1.2e-07,2.7e-07,0,,
1207,@cf-meta-llama-3-1-8b-instruct-fp8,cloudflare-workers-ai,@cf/meta/llama-3.1-8b-instruct-fp8,,,,1.5e-07,2.9e-07,0,,
1208,@cf-meta-llama-3-2-11b-vision-instruct,cloudflare-workers-ai,@cf/meta/llama-3.2-11b-vision-instruct,,,,4.9e-08,6.800000000000001e-07,0,,
1209,@cf-meta-llama-3-2-1b-instruct,cloudflare-workers-ai,@cf/meta/llama-3.2-1b-instruct,,,,2.7e-08,2.0000000000000002e-07,0,,
1210,@cf-meta-llama-3-2-3b-instruct,cloudflare-workers-ai,@cf/meta/llama-3.2-3b-instruct,,,,5.0999999999999993e-08,3.4000000000000003e-07,0,,
1211,@cf-meta-llama-3-3-70b-instruct-fp8-fast,cloudflare-workers-ai,@cf/meta/llama-3.3-70b-instruct-fp8-fast,,,,2.9e-07,2.25e-06,0,,
1212,@cf-meta-llama-3-8b-instruct,cloudflare-workers-ai,@cf/meta/llama-3-8b-instruct,,,,2.8e-07,8.3e-07,0,,
1213,@cf-meta-llama-3-8b-instruct-awq,cloudflare-workers-ai,@cf/meta/llama-3-8b-instruct-awq,,,,1.2e-07,2.7e-07,0,,
1214,@cf-meta-llama-4-scout-17b-16e-instruct,cloudflare-workers-ai,@cf/meta/llama-4-scout-17b-16e-instruct,,,,2.7e-07,8.5e-07,0,,
1215,@cf-meta-llama-guard-3-8b,cloudflare-workers-ai,@cf/meta/llama-guard-3-8b,,,,4.8e-07,3e-08,0,,
1216,@cf-meta-m2m100-1-2b,cloudflare-workers-ai,@cf/meta/m2m100-1.2b,,,,3.4000000000000003e-07,3.4000000000000003e-07,0,,
1217,@cf-mistral-mistral-7b-instruct-v0-1,cloudflare,cloudflare/@cf/mistral/mistral-7b-instruct-v0.1,,,,1.923e-06,1.923e-06,0,,
1218,@cf-mistral-mistral-7b-instruct-v0-1,cloudflare-workers-ai,@cf/mistral/mistral-7b-instruct-v0.1,,,,1.1e-07,1.9e-07,0,,
1219,@cf-mistralai-mistral-small-3-1-24b-instruct,cloudflare-workers-ai,@cf/mistralai/mistral-small-3.1-24b-instruct,,,,3.5e-07,5.6e-07,0,,
1220,@cf-myshell-ai-melotts,cloudflare-workers-ai,@cf/myshell-ai/melotts,,,,0.0,0.0,1,high,
1221,@cf-openai-gpt-oss-120b,cloudflare-workers-ai,@cf/openai/gpt-oss-120b,,,,3.5e-07,7.5e-07,0,,
1222,@cf-openai-gpt-oss-20b,cloudflare-workers-ai,@cf/openai/gpt-oss-20b,,,,2.0000000000000002e-07,3e-07,0,,
1223,@cf-pfnet-plamo-embedding-1b,cloudflare-workers-ai,@cf/pfnet/plamo-embedding-1b,,,,1.8999999999999998e-08,0.0,0,,
1224,@cf-pipecat-ai-smart-turn-v2,cloudflare-workers-ai,@cf/pipecat-ai/smart-turn-v2,,,,0.0,0.0,1,high,
1225,@cf-qwen-qwen2-5-coder-32b-instruct,cloudflare-workers-ai,@cf/qwen/qwen2.5-coder-32b-instruct,,,,6.6e-07,1e-06,0,,
1226,@cf-qwen-qwen3-30b-a3b-fp8,cloudflare-workers-ai,@cf/qwen/qwen3-30b-a3b-fp8,,,,5.0999999999999993e-08,3.4000000000000003e-07,0,,
1227,@cf-qwen-qwen3-embedding-0-6b,cloudflare-workers-ai,@cf/qwen/qwen3-embedding-0.6b,,,,1.2e-08,0.0,0,,
1228,@cf-qwen-qwq-32b,cloudflare-workers-ai,@cf/qwen/qwq-32b,,,,6.6e-07,1e-06,0,,
1229,@cf-zai-org-glm-4-7-flash,cloudflare-workers-ai,@cf/zai-org/glm-4.7-flash,,,,6e-08,4.0000000000000003e-07,0,,
1230,@hf-thebloke-codellama-7b-instruct-awq,cloudflare,cloudflare/@hf/thebloke/codellama-7b-instruct-awq,,,,1.923e-06,1.923e-06,0,,
1231,abacusai-dracarys-72b-instruct,nano-gpt,abacusai/Dracarys-72B-Instruct,,,,4.93e-07,4.93e-07,0,,
1232,accounts-fireworks-models-deepseek-v3p1,fireworks-ai,accounts/fireworks/models/deepseek-v3p1,,,,5.6e-07,1.68e-06,0,,
1233,accounts-fireworks-models-deepseek-v3p2,fireworks-ai,accounts/fireworks/models/deepseek-v3p2,,,,5.6e-07,1.68e-06,0,,
1234,accounts-fireworks-models-glm-4p5,fireworks-ai,accounts/fireworks/models/glm-4p5,,,,5.5e-07,2.1899999999999998e-06,0,,
1235,accounts-fireworks-models-glm-4p5-air,fireworks-ai,accounts/fireworks/models/glm-4p5-air,,,,2.2e-07,8.8e-07,0,,
1236,accounts-fireworks-models-glm-4p7,fireworks-ai,accounts/fireworks/models/glm-4p7,,,,6e-07,2.2e-06,0,,
1237,accounts-fireworks-models-glm-5,fireworks-ai,accounts/fireworks/models/glm-5,,,,1e-06,3.2000000000000003e-06,0,,
1238,accounts-fireworks-models-gpt-oss-120b,fireworks-ai,accounts/fireworks/models/gpt-oss-120b,,,,1.5e-07,6e-07,0,,
1239,accounts-fireworks-models-gpt-oss-20b,fireworks-ai,accounts/fireworks/models/gpt-oss-20b,,,,5.0000000000000004e-08,2.0000000000000002e-07,0,,
1240,accounts-fireworks-models-kimi-k2-instruct,fireworks-ai,accounts/fireworks/models/kimi-k2-instruct,,,,1e-06,3e-06,0,,
1241,accounts-fireworks-models-kimi-k2-thinking,fireworks-ai,accounts/fireworks/models/kimi-k2-thinking,,,,6e-07,2.5e-06,0,,
1242,accounts-fireworks-models-kimi-k2p5,fireworks-ai,accounts/fireworks/models/kimi-k2p5,,,,6e-07,3e-06,0,,
1243,accounts-fireworks-models-minimax-m2p1,fireworks-ai,accounts/fireworks/models/minimax-m2p1,,,,3e-07,1.2e-06,0,,
1244,accounts-fireworks-models-minimax-m2p5,fireworks-ai,accounts/fireworks/models/minimax-m2p5,,,,3e-07,1.2e-06,0,,
1245,ada,azure,azure/ada,,,,1e-07,0.0,0,,
1246,ai21-j2-mid-v1,bedrock,ai21.j2-mid-v1,,,,1.25e-05,1.25e-05,0,,
1247,ai21-j2-ultra-v1,bedrock,ai21.j2-ultra-v1,,,,1.88e-05,1.88e-05,0,,
1248,ai21-jamba-1-5-large-v1,bedrock,ai21.jamba-1-5-large-v1:0,,,,2e-06,8e-06,0,,
1249,ai21-jamba-1-5-large-v1,amazon-bedrock,ai21.jamba-1-5-large-v1:0,,,,2e-06,8e-06,0,,
1250,ai21-jamba-1-5-mini-v1,bedrock,ai21.jamba-1-5-mini-v1:0,,,,2e-07,4e-07,0,,
1251,ai21-jamba-1-5-mini-v1,amazon-bedrock,ai21.jamba-1-5-mini-v1:0,,,,2.0000000000000002e-07,4.0000000000000003e-07,0,,
1252,ai21-jamba-instruct-v1,bedrock,ai21.jamba-instruct-v1:0,,,,5e-07,7e-07,0,,
1253,ai21-jamba-large-1-7,openrouter,ai21/jamba-large-1.7,,,,2e-06,8e-06,0,,
1254,ai21-labs-ai21-jamba-1-5-large,github-models,ai21-labs/ai21-jamba-1.5-large,,,,0.0,0.0,1,rate_limited,
1255,ai21-labs-ai21-jamba-1-5-mini,github-models,ai21-labs/ai21-jamba-1.5-mini,,,,0.0,0.0,1,rate_limited,
1256,aiml-dall-e-2,aiml,aiml/dall-e-2,,,,,,,,
1257,aiml-dall-e-3,aiml,aiml/dall-e-3,,,,,,,,
1258,aiml-flux-dev,aiml,aiml/flux/dev,,,,,,,,
1259,aiml-flux-kontext-max-text-to-image,aiml,aiml/flux/kontext-max/text-to-image,,,,,,,,
1260,aiml-flux-kontext-pro-text-to-image,aiml,aiml/flux/kontext-pro/text-to-image,,,,,,,,
1261,aiml-flux-pro,aiml,aiml/flux-pro,,,,,,,,
1262,aiml-flux-pro-v1-1,aiml,aiml/flux-pro/v1.1,,,,,,,,
1263,aiml-flux-pro-v1-1-ultra,aiml,aiml/flux-pro/v1.1-ultra,,,,,,,,
1264,aiml-flux-realism,aiml,aiml/flux-realism,,,,,,,,
1265,aiml-flux-schnell,aiml,aiml/flux/schnell,,,,,,,,
1266,aiml-google-imagen-4-0-ultra-generate-001,aiml,aiml/google/imagen-4.0-ultra-generate-001,,,,,,,,
1267,aiml-google-nano-banana-pro,aiml,aiml/google/nano-banana-pro,,,,,,,,
1268,aion-labs-aion-1-0,openrouter,aion-labs/aion-1.0,,,,4e-06,8e-06,0,,
1269,aion-labs-aion-1-0,nano-gpt,aion-labs/aion-1.0,,,,3.995e-06,7.99e-06,0,,
1270,aion-labs-aion-1-0-mini,openrouter,aion-labs/aion-1.0-mini,,,,7e-07,1.4e-06,0,,
1271,aion-labs-aion-1-0-mini,nano-gpt,aion-labs/aion-1.0-mini,,,,7.989999999999999e-07,1.394e-06,0,,
1272,aion-labs-aion-2-0,openrouter,aion-labs/aion-2.0,,,,8e-07,1.6e-06,0,,
1273,aion-labs-aion-rp-llama-3-1-8b,openrouter,aion-labs/aion-rp-llama-3.1-8b,,,,8e-07,1.6e-06,0,,
1274,aion-labs-aion-rp-llama-3-1-8b,nano-gpt,aion-labs/aion-rp-llama-3.1-8b,,,,2.006e-07,2.006e-07,0,,
1275,alfredpros-codellama-7b-instruct-solidity,openrouter,alfredpros/codellama-7b-instruct-solidity,,,,8e-07,1.2e-06,0,,
1276,alibaba-nlp-2-tongyi-deepresearch-30b-a3b,nano-gpt,Alibaba-NLP 2/Tongyi-DeepResearch-30B-A3B,,,,8e-08,2.4000000000000003e-07,0,,
1277,alibaba-qwen-3-14b,vercel,alibaba/qwen-3-14b,,,,6e-08,2.4e-07,0,,
1278,alibaba-qwen-3-235b,vercel,alibaba/qwen-3-235b,,,,1.3e-07,6e-07,0,,
1279,alibaba-qwen-3-30b,vercel,alibaba/qwen-3-30b,,,,8e-08,2.9e-07,0,,
1280,alibaba-qwen-3-32b,vercel,alibaba/qwen-3-32b,,,,1.0000000000000001e-07,3e-07,0,,
1281,alibaba-qwen3-235b-a22b-thinking,vercel,alibaba/qwen3-235b-a22b-thinking,,,,3e-07,2.8999999999999998e-06,0,,
1282,alibaba-qwen3-5-flash,vercel,alibaba/qwen3.5-flash,,,,1.0000000000000001e-07,4.0000000000000003e-07,0,,
1283,alibaba-qwen3-5-plus,vercel,alibaba/qwen3.5-plus,,,,4.0000000000000003e-07,2.4e-06,0,,
1284,alibaba-qwen3-coder,vercel,alibaba/qwen3-coder,,,,3.8e-07,1.53e-06,0,,
1285,alibaba-qwen3-coder-30b-a3b,vercel,alibaba/qwen3-coder-30b-a3b,,,,7e-08,2.7e-07,0,,
1286,alibaba-qwen3-coder-next,vercel,alibaba/qwen3-coder-next,,,,5e-07,1.2e-06,0,,
1287,alibaba-qwen3-coder-plus,vercel,alibaba/qwen3-coder-plus,,,,1e-06,5e-06,0,,
1288,alibaba-qwen3-embedding-0-6b,vercel,alibaba/qwen3-embedding-0.6b,,,,1e-08,0.0,0,,
1289,alibaba-qwen3-embedding-4b,vercel,alibaba/qwen3-embedding-4b,,,,2e-08,0.0,0,,
1290,alibaba-qwen3-embedding-8b,vercel,alibaba/qwen3-embedding-8b,,,,5.0000000000000004e-08,0.0,0,,
1291,alibaba-qwen3-max,vercel,alibaba/qwen3-max,,,,1.2e-06,6e-06,0,,
1292,alibaba-qwen3-max-preview,vercel,alibaba/qwen3-max-preview,,,,1.2e-06,6e-06,0,,
1293,alibaba-qwen3-next-80b-a3b-instruct,vercel,alibaba/qwen3-next-80b-a3b-instruct,,,,9e-08,1.1e-06,0,,
1294,alibaba-qwen3-next-80b-a3b-thinking,vercel,alibaba/qwen3-next-80b-a3b-thinking,,,,1.5e-07,1.5e-06,0,,
1295,alibaba-tongyi-deepresearch-30b-a3b,openrouter,alibaba/tongyi-deepresearch-30b-a3b,,,,9e-08,4.5e-07,0,,
1296,allenai-molmo-2-8b,openrouter,allenai/molmo-2-8b,,,,2e-07,2e-07,0,,
1297,allenai-molmo-2-8b,openrouter,allenai/molmo-2-8b:free,,,,0.0,0.0,1,high,
1298,allenai-molmo-2-8b,kilo,allenai/molmo-2-8b,,,,2.0000000000000002e-07,2.0000000000000002e-07,0,,
1299,allenai-molmo-2-8b,nano-gpt,allenai/molmo-2-8b,,,,2.0000000000000002e-07,2.0000000000000002e-07,0,,
1300,allenai-olmo-2-0325-32b-instruct,openrouter,allenai/olmo-2-0325-32b-instruct,,,,5e-08,2e-07,0,,
1301,allenai-olmo-3-7b-instruct,openrouter,allenai/olmo-3-7b-instruct,,,,1e-07,2e-07,0,,
1302,allenai-olmocr-7b-0725-fp8,deepinfra,deepinfra/allenai/olmOCR-7B-0725-FP8,,,,2.7e-07,1.5e-06,0,,
1303,alpindale-goliath-120b,openrouter,alpindale/goliath-120b,,,,3.75e-06,7.5e-06,0,,
1304,amazon-nova-2-lite,vercel,amazon/nova-2-lite,,,,3e-07,2.5e-06,0,,
1305,amazon-nova-2-lite-v1,bedrock_converse,amazon.nova-2-lite-v1:0,,,,3e-07,2.5e-06,0,,
1306,amazon-nova-2-lite-v1,openrouter,amazon/nova-2-lite-v1,,,,3e-07,2.5e-06,0,,
1307,amazon-nova-2-lite-v1,amazon-bedrock,amazon.nova-2-lite-v1:0,,,,3.3e-07,2.75e-06,0,,
1308,amazon-nova-2-lite-v1,kilo,amazon/nova-2-lite-v1,,,,3e-07,2.5e-06,0,,
1309,amazon-nova-2-lite-v1,nano-gpt,amazon/nova-2-lite-v1,,,,5.099999999999999e-07,4.25e-06,0,,
1310,amazon-nova-2-multimodal-embeddings-v1,bedrock,amazon.nova-2-multimodal-embeddings-v1:0,,,,1.35e-07,0.0,0,,
1311,amazon-nova-2-pro-preview-20251202-v1,bedrock_converse,amazon.nova-2-pro-preview-20251202-v1:0,,,,2.1875e-06,1.75e-05,0,,
1312,amazon-nova-canvas-v1,bedrock,amazon.nova-canvas-v1:0,,,,,,,,
1313,amazon-nova-lite-v1,bedrock_converse,amazon.nova-lite-v1:0,,,,6e-08,2.4e-07,0,,
1314,amazon-nova-lite-v1,openrouter,amazon/nova-lite-v1,,,,6e-08,2.4e-07,0,,
1315,amazon-nova-lite-v1,amazon-bedrock,amazon.nova-lite-v1:0,,,,6e-08,2.4e-07,0,,
1316,amazon-nova-lite-v1,nano-gpt,amazon/nova-lite-v1,,,,5.95e-08,2.38e-07,0,,
1317,amazon-nova-micro,vercel,amazon/nova-micro,,,,3.5e-08,1.4e-07,0,,
1318,amazon-nova-micro-v1,bedrock_converse,amazon.nova-micro-v1:0,,,,3.5e-08,1.4e-07,0,,
1319,amazon-nova-micro-v1,openrouter,amazon/nova-micro-v1,,,,3.5e-08,1.4e-07,0,,
1320,amazon-nova-micro-v1,amazon-bedrock,amazon.nova-micro-v1:0,,,,3.5e-08,1.4e-07,0,,
1321,amazon-nova-micro-v1,nano-gpt,amazon/nova-micro-v1,,,,3.57e-08,1.394e-07,0,,
1322,amazon-nova-nova-lite-v1,amazon_nova,amazon-nova/nova-lite-v1,,,,6e-08,2.4e-07,0,,
1323,amazon-nova-nova-micro-v1,amazon_nova,amazon-nova/nova-micro-v1,,,,3.5e-08,1.4e-07,0,,
1324,amazon-nova-nova-premier-v1,amazon_nova,amazon-nova/nova-premier-v1,,,,2.5e-06,1.25e-05,0,,
1325,amazon-nova-nova-pro-v1,amazon_nova,amazon-nova/nova-pro-v1,,,,8e-07,3.2e-06,0,,
1326,amazon-nova-premier-v1,openrouter,amazon/nova-premier-v1,,,,2.5e-06,1.25e-05,0,,
1327,amazon-nova-premier-v1,amazon-bedrock,amazon.nova-premier-v1:0,,,,2.5e-06,1.25e-05,0,,
1328,amazon-nova-pro,vercel,amazon/nova-pro,,,,8.000000000000001e-07,3.2000000000000003e-06,0,,
1329,amazon-nova-pro-v1,bedrock_converse,amazon.nova-pro-v1:0,,,,8e-07,3.2e-06,0,,
1330,amazon-nova-pro-v1,openrouter,amazon/nova-pro-v1,,,,8e-07,3.2e-06,0,,
1331,amazon-nova-pro-v1,amazon-bedrock,amazon.nova-pro-v1:0,,,,8.000000000000001e-07,3.2000000000000003e-06,0,,
1332,amazon-nova-pro-v1,kilo,amazon/nova-pro-v1,,,,8.000000000000001e-07,3.2000000000000003e-06,0,,
1333,amazon-nova-pro-v1,nano-gpt,amazon/nova-pro-v1,,,,7.989999999999999e-07,3.1959999999999996e-06,0,,
1334,amazon-rerank-v1,bedrock,amazon.rerank-v1:0,,,,0.0,0.0,1,high,
1335,amazon-titan-embed-image-v1,bedrock,amazon.titan-embed-image-v1,,,,8e-07,0.0,0,,
1336,amazon-titan-embed-text-v1,bedrock,amazon.titan-embed-text-v1,,,,1e-07,0.0,0,,
1337,amazon-titan-embed-text-v2,bedrock,amazon.titan-embed-text-v2:0,,,,2e-07,0.0,0,,
1338,amazon-titan-embed-text-v2,vercel,amazon/titan-embed-text-v2,,,,2e-08,0.0,0,,
1339,amazon-titan-image-generator-v1,bedrock,amazon.titan-image-generator-v1,,,,,,,,
1340,amazon-titan-image-generator-v2,bedrock,amazon.titan-image-generator-v2,,,,,,,,
1341,amazon-titan-image-generator-v2,bedrock,amazon.titan-image-generator-v2:0,,,,,,,,
1342,amazon-titan-text-express-v1,bedrock,amazon.titan-text-express-v1,,,,1.3e-06,1.7e-06,0,,
1343,amazon-titan-text-express-v1,amazon-bedrock,amazon.titan-text-express-v1,,,,2.0000000000000002e-07,6e-07,0,,
1344,amazon-titan-text-express-v1,amazon-bedrock,amazon.titan-text-express-v1:0:8k,,,,2.0000000000000002e-07,6e-07,0,,
1345,amazon-titan-text-lite-v1,bedrock,amazon.titan-text-lite-v1,,,,3e-07,4e-07,0,,
1346,amazon-titan-text-premier-v1,bedrock,amazon.titan-text-premier-v1:0,,,,5e-07,1.5e-06,0,,
1347,anthracite-org-magnum-v2-72b,nano-gpt,anthracite-org/magnum-v2-72b,,,,2.006e-06,2.992e-06,0,,
1348,anthracite-org-magnum-v4-72b,openrouter,anthracite-org/magnum-v4-72b,,,,3e-06,5e-06,0,,
1349,anthracite-org-magnum-v4-72b,nano-gpt,anthracite-org/magnum-v4-72b,,,,2.006e-06,2.992e-06,0,,
1350,anthropic-claude-3-5-haiku,replicate,replicate/anthropic/claude-3.5-haiku,,,,1e-06,5e-06,0,,
1351,anthropic-claude-3-5-haiku-20241022-v1,bedrock,anthropic.claude-3-5-haiku-20241022-v1:0,,,,8e-07,4e-06,0,,
1352,anthropic-claude-3-5-haiku-20241022-v1,amazon-bedrock,anthropic.claude-3-5-haiku-20241022-v1:0,,,,8.000000000000001e-07,4e-06,0,,
1353,anthropic-claude-3-5-sonnet,openrouter,openrouter/anthropic/claude-3.5-sonnet,,,,3e-06,1.5e-05,0,,
1354,anthropic-claude-3-5-sonnet,replicate,replicate/anthropic/claude-3.5-sonnet,,,,3.75e-06,1.875e-05,0,,
1355,anthropic-claude-3-5-sonnet,sap-ai-core,anthropic--claude-3.5-sonnet,,,,3e-06,1.5e-05,0,,
1356,anthropic-claude-3-5-sonnet-20240620-v1,bedrock,anthropic.claude-3-5-sonnet-20240620-v1:0,,,,3e-06,1.5e-05,0,,
1357,anthropic-claude-3-5-sonnet-20240620-v1,amazon-bedrock,anthropic.claude-3-5-sonnet-20240620-v1:0,,,,3e-06,1.5e-05,0,,
1358,anthropic-claude-3-5-sonnet-20241022-v2,bedrock,anthropic.claude-3-5-sonnet-20241022-v2:0,,,,3e-06,1.5e-05,0,,
1359,anthropic-claude-3-5-sonnet-20241022-v2,amazon-bedrock,anthropic.claude-3-5-sonnet-20241022-v2:0,,,,3e-06,1.5e-05,0,,
1360,anthropic-claude-3-7-sonnet,openrouter,openrouter/anthropic/claude-3.7-sonnet,,,,3e-06,1.5e-05,0,,
1361,anthropic-claude-3-7-sonnet,replicate,replicate/anthropic/claude-3.7-sonnet,,,,3e-06,1.5e-05,0,,
1362,anthropic-claude-3-7-sonnet,sap-ai-core,anthropic--claude-3.7-sonnet,,,,3e-06,1.5e-05,0,,
1363,anthropic-claude-3-7-sonnet-20240620-v1,bedrock,anthropic.claude-3-7-sonnet-20240620-v1:0,,,,3.6e-06,1.8e-05,0,,
1364,anthropic-claude-3-7-sonnet-20250219-v1,bedrock_converse,anthropic.claude-3-7-sonnet-20250219-v1:0,,,,3e-06,1.5e-05,0,,
1365,anthropic-claude-3-7-sonnet-20250219-v1,amazon-bedrock,anthropic.claude-3-7-sonnet-20250219-v1:0,,,,3e-06,1.5e-05,0,,
1366,anthropic-claude-3-7-sonnet-latest,deepinfra,deepinfra/anthropic/claude-3-7-sonnet-latest,,,,3.3e-06,1.65e-05,0,,
1367,anthropic-claude-3-haiku,openrouter,openrouter/anthropic/claude-3-haiku,,,,2.5e-07,1.25e-06,0,,
1368,anthropic-claude-3-haiku,sap-ai-core,anthropic--claude-3-haiku,,,,2.5e-07,1.25e-06,0,,
1369,anthropic-claude-3-haiku-20240307-v1,bedrock,anthropic.claude-3-haiku-20240307-v1:0,,,,2.5e-07,1.25e-06,0,,
1370,anthropic-claude-3-haiku-20240307-v1,amazon-bedrock,anthropic.claude-3-haiku-20240307-v1:0,,,,2.5e-07,1.25e-06,0,,
1371,anthropic-claude-3-opus,sap-ai-core,anthropic--claude-3-opus,,,,1.5e-05,7.5e-05,0,,
1372,anthropic-claude-3-opus-20240229-v1,bedrock,anthropic.claude-3-opus-20240229-v1:0,,,,1.5e-05,7.5e-05,0,,
1373,anthropic-claude-3-opus-20240229-v1,amazon-bedrock,anthropic.claude-3-opus-20240229-v1:0,,,,1.5e-05,7.5e-05,0,,
1374,anthropic-claude-3-sonnet,sap-ai-core,anthropic--claude-3-sonnet,,,,3e-06,1.5e-05,0,,
1375,anthropic-claude-3-sonnet-20240229-v1,bedrock,anthropic.claude-3-sonnet-20240229-v1:0,,,,3e-06,1.5e-05,0,,
1376,anthropic-claude-3-sonnet-20240229-v1,amazon-bedrock,anthropic.claude-3-sonnet-20240229-v1:0,,,,3e-06,1.5e-05,0,,
1377,anthropic-claude-4-5-haiku,replicate,replicate/anthropic/claude-4.5-haiku,,,,1e-06,5e-06,0,,
1378,anthropic-claude-4-5-haiku,sap-ai-core,anthropic--claude-4.5-haiku,,,,1e-06,5e-06,0,,
1379,anthropic-claude-4-5-opus,sap-ai-core,anthropic--claude-4.5-opus,,,,5e-06,2.5e-05,0,,
1380,anthropic-claude-4-5-sonnet,replicate,replicate/anthropic/claude-4.5-sonnet,,,,3e-06,1.5e-05,0,,
1381,anthropic-claude-4-5-sonnet,sap-ai-core,anthropic--claude-4.5-sonnet,,,,3e-06,1.5e-05,0,,
1382,anthropic-claude-4-6-opus,sap-ai-core,anthropic--claude-4.6-opus,,,,5e-06,2.5e-05,0,,
1383,anthropic-claude-4-6-sonnet,sap-ai-core,anthropic--claude-4.6-sonnet,,,,3e-06,1.5e-05,0,,
1384,anthropic-claude-4-opus,deepinfra,deepinfra/anthropic/claude-4-opus,,,,1.65e-05,8.25e-05,0,,
1385,anthropic-claude-4-opus,sap-ai-core,anthropic--claude-4-opus,,,,1.5e-05,7.5e-05,0,,
1386,anthropic-claude-4-sonnet,deepinfra,deepinfra/anthropic/claude-4-sonnet,,,,3.3e-06,1.65e-05,0,,
1387,anthropic-claude-4-sonnet,replicate,replicate/anthropic/claude-4-sonnet,,,,3e-06,1.5e-05,0,,
1388,anthropic-claude-4-sonnet,sap-ai-core,anthropic--claude-4-sonnet,,,,3e-06,1.5e-05,0,,
1389,anthropic-claude-haiku-4-5,openrouter,openrouter/anthropic/claude-haiku-4.5,,,,1e-06,5e-06,0,,
1390,anthropic-claude-haiku-4-5,perplexity,perplexity/anthropic/claude-haiku-4-5,,,,,,,,
1391,anthropic-claude-haiku-4-5-20251001-v1,bedrock_converse,anthropic.claude-haiku-4-5-20251001-v1:0,,,,1e-06,5e-06,0,,
1392,anthropic-claude-haiku-4-5-20251001-v1,amazon-bedrock,anthropic.claude-haiku-4-5-20251001-v1:0,,,,1e-06,5e-06,0,,
1393,anthropic-claude-haiku-4-5@20251001,bedrock_converse,anthropic.claude-haiku-4-5@20251001,,,,1e-06,5e-06,0,,
1394,anthropic-claude-instant-v1,bedrock,anthropic.claude-instant-v1,,,,8e-07,2.4e-06,0,,
1395,anthropic-claude-instant-v1,amazon-bedrock,anthropic.claude-instant-v1,,,,8.000000000000001e-07,2.4e-06,0,,
1396,anthropic-claude-opus-4,openrouter,openrouter/anthropic/claude-opus-4,,,,1.5e-05,7.5e-05,0,,
1397,anthropic-claude-opus-4-1,openrouter,openrouter/anthropic/claude-opus-4.1,,,,1.5e-05,7.5e-05,0,,
1398,anthropic-claude-opus-4-1-20250805-v1,bedrock_converse,anthropic.claude-opus-4-1-20250805-v1:0,,,,1.5e-05,7.5e-05,0,,
1399,anthropic-claude-opus-4-1-20250805-v1,amazon-bedrock,anthropic.claude-opus-4-1-20250805-v1:0,,,,1.5e-05,7.5e-05,0,,
1400,anthropic-claude-opus-4-20250514-v1,bedrock_converse,anthropic.claude-opus-4-20250514-v1:0,,,,1.5e-05,7.5e-05,0,,
1401,anthropic-claude-opus-4-20250514-v1,amazon-bedrock,anthropic.claude-opus-4-20250514-v1:0,,,,1.5e-05,7.5e-05,0,,
1402,anthropic-claude-opus-4-5,openrouter,openrouter/anthropic/claude-opus-4.5,,,,5e-06,2.5e-05,0,,
1403,anthropic-claude-opus-4-5,perplexity,perplexity/anthropic/claude-opus-4-5,,,,,,,,
1404,anthropic-claude-opus-4-5-20251101-v1,bedrock_converse,anthropic.claude-opus-4-5-20251101-v1:0,,,,5e-06,2.5e-05,0,,
1405,anthropic-claude-opus-4-5-20251101-v1,amazon-bedrock,anthropic.claude-opus-4-5-20251101-v1:0,,,,5e-06,2.5e-05,0,,
1406,anthropic-claude-opus-4-6,openrouter,openrouter/anthropic/claude-opus-4.6,,,,5e-06,2.5e-05,0,,
1407,anthropic-claude-opus-4-6,perplexity,perplexity/anthropic/claude-opus-4-6,,,,,,,,
1408,anthropic-claude-opus-4-6-v1,bedrock_converse,anthropic.claude-opus-4-6-v1,,,,5e-06,2.5e-05,0,,
1409,anthropic-claude-opus-4-6-v1,amazon-bedrock,anthropic.claude-opus-4-6-v1,,,,5e-06,2.5e-05,0,,
1410,anthropic-claude-sonnet-4,openrouter,openrouter/anthropic/claude-sonnet-4,,,,3e-06,1.5e-05,0,,
1411,anthropic-claude-sonnet-4-20250514-v1,bedrock_converse,anthropic.claude-sonnet-4-20250514-v1:0,,,,3e-06,1.5e-05,0,,
1412,anthropic-claude-sonnet-4-20250514-v1,amazon-bedrock,anthropic.claude-sonnet-4-20250514-v1:0,,,,3e-06,1.5e-05,0,,
1413,anthropic-claude-sonnet-4-5,openrouter,openrouter/anthropic/claude-sonnet-4.5,,,,3e-06,1.5e-05,0,,
1414,anthropic-claude-sonnet-4-5,perplexity,perplexity/anthropic/claude-sonnet-4-5,,,,,,,,
1415,anthropic-claude-sonnet-4-5-20250929-v1,bedrock_converse,anthropic.claude-sonnet-4-5-20250929-v1:0,,,,3e-06,1.5e-05,0,,
1416,anthropic-claude-sonnet-4-5-20250929-v1,amazon-bedrock,anthropic.claude-sonnet-4-5-20250929-v1:0,,,,3e-06,1.5e-05,0,,
1417,anthropic-claude-sonnet-4-6,bedrock_converse,anthropic.claude-sonnet-4-6,,,,3e-06,1.5e-05,0,,
1418,anthropic-claude-sonnet-4-6,openrouter,openrouter/anthropic/claude-sonnet-4.6,,,,3e-06,1.5e-05,0,,
